juris_id, ecozone,canfi_spec,genus,species,variety,biom_min,biom_max,p_sw_low,p_sb_low,p_br_low,p_fl_low,p_sw_high,p_sb_high,p_br_high,p_fl_high
BC,14,3930,MALU,SPP,,0.3822968646,666.8191736,0.35273795,0.0795091928,0.274914001,0.2928388562,0.7132452122,0.1185206621,0.1292705274,0.0389635983
BC,14,3930,MALU,FUS,,0.3822968646,666.8191736,0.35273795,0.0795091928,0.274914001,0.2928388562,0.7132452122,0.1185206621,0.1292705274,0.0389635983
BC,14,3930,MALU,COR,,0.3822968646,666.8191736,0.35273795,0.0795091928,0.274914001,0.2928388562,0.7132452122,0.1185206621,0.1292705274,0.0389635983
MB,3,101,PICE,MAR,,0.3676090224,210.08495237,0.570290015,0.0922592209,0.147919533,0.1895312311,0.7493891286,0.1027880777,0.0780135793,0.0698092144
MB,3,105,PICE,GLA,,1.3334849063,288.44807077,0.5230841811,0.097651334,0.1608346909,0.218429794,0.7184734799,0.1146611704,0.1142408704,0.0526244793
MB,3,203,PINU,BAN,,0.2752764011,218.76558451,0.6031002037,0.0682089249,0.2146067663,0.1140841051,0.8044528701,0.0725491256,0.0727436469,0.0502543574
MB,3,602,LARI,LAR,,0.6022997367,192.23244833,0.6800709907,0.0780359494,0.1313649746,0.1105280852,0.7956272414,0.0776604629,0.0768213878,0.0498909078
MB,3,1100,GENC,SPP,,0.3676090224,210.08495237,0.570290015,0.0922592209,0.147919533,0.1895312311,0.7493891286,0.1027880777,0.0780135793,0.0698092144
MB,3,1200,POPU,SPP,,0.3484088348,437.09082485,0.5856688036,0.1421084756,0.1541360238,0.118086697,0.7194414512,0.1490268562,0.109264495,0.0222671976
MB,3,1201,POPU,TRE,,0.3484088348,437.09082485,0.5856688036,0.1421084756,0.1541360238,0.118086697,0.7194414512,0.1490268562,0.109264495,0.0222671976
MB,3,1203,POPU,BAL,,0.3484088348,437.09082485,0.5856688036,0.1421084756,0.1541360238,0.118086697,0.7194414512,0.1490268562,0.109264495,0.0222671976
MB,3,1203,POPU,BAL,BAL,0.3484088348,437.09082485,0.5856688036,0.1421084756,0.1541360238,0.118086697,0.7194414512,0.1490268562,0.109264495,0.0222671976
MB,3,1203,POPU,BAL,GLA,0.3484088348,437.09082485,0.5856688036,0.1421084756,0.1541360238,0.118086697,0.7194414512,0.1490268562,0.109264495,0.0222671976
MB,3,1206,POPU,GRA,,0.3484088348,437.09082485,0.5856688036,0.1421084756,0.1541360238,0.118086697,0.7194414512,0.1490268562,0.109264495,0.0222671976
MB,3,1308,BETU,PAP,NEO,6.094933877,213.77348294,0.5618217399,0.0859917104,0.2865588697,0.06562768,0.6684576479,0.1042164633,0.1918151959,0.0355106929
MB,5,101,PICE,MAR,,0.3676090224,210.08495237,0.570290015,0.0922592209,0.147919533,0.1895312311,0.7493891286,0.1027880777,0.0780135793,0.0698092144
MB,5,105,PICE,GLA,,1.3334849063,288.44807077,0.5230841811,0.097651334,0.1608346909,0.218429794,0.7184734799,0.1146611704,0.1142408704,0.0526244793
MB,5,203,PINU,BAN,,0.2752764011,218.76558451,0.6031002037,0.0682089249,0.2146067663,0.1140841051,0.8044528701,0.0725491256,0.0727436469,0.0502543574
MB,5,302,ABIE,BAL,,1.1245831113,180.32320899,0.5612406852,0.103889376,0.1509053247,0.1839646142,0.7136596034,0.1228539138,0.105065807,0.0584206759
MB,5,602,LARI,LAR,,0.6022997367,192.23244833,0.6800709907,0.0780359494,0.1313649746,0.1105280852,0.7956272414,0.0776604629,0.0768213878,0.0498909078
MB,5,1100,GENC,SPP,,0.3676090224,210.08495237,0.570290015,0.0922592209,0.147919533,0.1895312311,0.7493891286,0.1027880777,0.0780135793,0.0698092144
MB,5,1200,POPU,SPP,,0.3484088348,437.09082485,0.5856688036,0.1421084756,0.1541360238,0.118086697,0.7194414512,0.1490268562,0.109264495,0.0222671976
MB,5,1201,POPU,TRE,,0.3484088348,437.09082485,0.5856688036,0.1421084756,0.1541360238,0.118086697,0.7194414512,0.1490268562,0.109264495,0.0222671976
MB,5,1203,POPU,BAL,,0.3484088348,437.09082485,0.5856688036,0.1421084756,0.1541360238,0.118086697,0.7194414512,0.1490268562,0.109264495,0.0222671976
MB,5,1203,POPU,BAL,BAL,0.3484088348,437.09082485,0.5856688036,0.1421084756,0.1541360238,0.118086697,0.7194414512,0.1490268562,0.109264495,0.0222671976
MB,5,1203,POPU,BAL,GLA,0.3484088348,437.09082485,0.5856688036,0.1421084756,0.1541360238,0.118086697,0.7194414512,0.1490268562,0.109264495,0.0222671976
MB,5,1206,POPU,GRA,,0.3484088348,437.09082485,0.5856688036,0.1421084756,0.1541360238,0.118086697,0.7194414512,0.1490268562,0.109264495,0.0222671976
MB,5,1303,BETU,PAP,,6.094933877,213.77348294,0.5618217399,0.0859917104,0.2865588697,0.06562768,0.6684576479,0.1042164633,0.1918151959,0.0355106929
MB,5,1303,BETU,PAP,PAP,6.094933877,213.77348294,0.5618217399,0.0859917104,0.2865588697,0.06562768,0.6684576479,0.1042164633,0.1918151959,0.0355106929
MB,5,1308,BETU,PAP,NEO,6.094933877,213.77348294,0.5618217399,0.0859917104,0.2865588697,0.06562768,0.6684576479,0.1042164633,0.1918151959,0.0355106929
MB,6,101,PICE,MAR,,0.3676090224,210.08495237,0.570290015,0.0922592209,0.147919533,0.1895312311,0.7493891286,0.1027880777,0.0780135793,0.0698092144
MB,6,105,PICE,GLA,,1.3334849063,288.44807077,0.5230841811,0.097651334,0.1608346909,0.218429794,0.7184734799,0.1146611704,0.1142408704,0.0526244793
MB,6,203,PINU,BAN,,0.2752764011,218.76558451,0.6031002037,0.0682089249,0.2146067663,0.1140841051,0.8044528701,0.0725491256,0.0727436469,0.0502543574
MB,6,209,PINU,RES,,3.5425309647,216.86253631,0.3085795749,0.062171569,0.2480278131,0.3812210429,0.7525945516,0.0712641056,0.0916281681,0.0845131747
MB,6,211,PINU,SYL,,35.941720559,169.74570104,0.6760279225,0.0720676738,0.161166367,0.0907380367,0.7951021286,0.064898011,0.0919688478,0.0480310126
MB,6,302,ABIE,BAL,,1.1245831113,180.32320899,0.5612406852,0.103889376,0.1509053247,0.1839646142,0.7136596034,0.1228539138,0.105065807,0.0584206759
MB,6,602,LARI,LAR,,0.6022997367,192.23244833,0.6800709907,0.0780359494,0.1313649746,0.1105280852,0.7956272414,0.0776604629,0.0768213878,0.0498909078
MB,6,701,THUJ,OCC,,9.8264159981,181.26040552,0.5413777388,0.0800030115,0.1854812756,0.1931379741,0.6536443381,0.0915520849,0.1445351309,0.1102684461
MB,6,801,JUNI,VIR,,9.8264159981,181.26040552,0.5413777388,0.0800030115,0.1854812756,0.1931379741,0.6536443381,0.0915520849,0.1445351309,0.1102684461
MB,6,1100,GENC,SPP,,0.3676090224,210.08495237,0.570290015,0.0922592209,0.147919533,0.1895312311,0.7493891286,0.1027880777,0.0780135793,0.0698092144
MB,6,1200,POPU,SPP,,0.3484088348,437.09082485,0.5856688036,0.1421084756,0.1541360238,0.118086697,0.7194414512,0.1490268562,0.109264495,0.0222671976
MB,6,1201,POPU,TRE,,0.3484088348,437.09082485,0.5856688036,0.1421084756,0.1541360238,0.118086697,0.7194414512,0.1490268562,0.109264495,0.0222671976
MB,6,1203,POPU,BAL,,1.0160709082,174.03444931,0.6200498731,0.1593228462,0.1729063165,0.0477209642,0.7172526957,0.1188023069,0.1388566301,0.0250883673
MB,6,1203,POPU,BAL,BAL,1.0160709082,174.03444931,0.6200498731,0.1593228462,0.1729063165,0.0477209642,0.7172526957,0.1188023069,0.1388566301,0.0250883673
MB,6,1203,POPU,BAL,GLA,1.0160709082,174.03444931,0.6200498731,0.1593228462,0.1729063165,0.0477209642,0.7172526957,0.1188023069,0.1388566301,0.0250883673
MB,6,1205,POPU,DEL,,0.3484088348,437.09082485,0.5856688036,0.1421084756,0.1541360238,0.118086697,0.7194414512,0.1490268562,0.109264495,0.0222671976
MB,6,1205,POPU,DEL,DEL,0.3484088348,437.09082485,0.5856688036,0.1421084756,0.1541360238,0.118086697,0.7194414512,0.1490268562,0.109264495,0.0222671976
MB,6,1206,POPU,GRA,,0.3484088348,437.09082485,0.5856688036,0.1421084756,0.1541360238,0.118086697,0.7194414512,0.1490268562,0.109264495,0.0222671976
MB,6,1303,BETU,PAP,,0.4468440309,219.98258763,0.5794070141,0.1069324745,0.2143224415,0.09933807,0.6872257906,0.1148172341,0.1633421912,0.0346147841
MB,6,1303,BETU,PAP,PAP,0.4468440309,219.98258763,0.5794070141,0.1069324745,0.2143224415,0.09933807,0.6872257906,0.1148172341,0.1633421912,0.0346147841
MB,6,1308,BETU,PAP,NEO,6.094933877,213.77348294,0.5618217399,0.0859917104,0.2865588697,0.06562768,0.6684576479,0.1042164633,0.1918151959,0.0355106929
MB,6,1404,ACER,NEG,,0.0011969698,369.35888468,0.6681575379,0.0990302683,0.158087808,0.0747243857,0.6731896696,0.0696126056,0.2440353252,0.0131623995
MB,6,1500,GENH,SPP,,0.4623822008,321.425955,0.6933789305,0.1128877597,0.0941723585,0.0995609514,0.6699648732,0.0645379407,0.2473583372,0.0181388489
MB,6,2104,QUER,MAC,,6.8980853562,321.425955,0.6670844156,0.1256046712,0.1551251771,0.0521857361,0.6478377195,0.0753550189,0.2558294635,0.0209777981
MB,6,2201,ULMU,AME,,6.2859554328,109.31194821,0.6943562892,0.0991802472,0.1642362524,0.0422272113,0.703888406,0.1003681514,0.1618486948,0.0338947477
MB,6,3400,FRAX,SPP,,3.4330263274,258.55540611,0.6551907762,0.1630646863,0.1429080156,0.0388365218,0.7761052265,0.108587264,0.098265529,0.0170419805
MB,6,3401,FRAX,AME,,10.777539217,249.93130267,0.6755927396,0.0985217949,0.1854564978,0.0404289677,0.6719833349,0.0836112656,0.2244520785,0.019953321
MB,6,3402,FRAX,NIG,,2.0808644199,208.18360254,0.7298801166,0.1138704735,0.1164141586,0.0398352513,0.7238978476,0.0958318705,0.1501243735,0.0301459084
MB,6,3403,FRAX,PEN,,2.0808644199,208.18360254,0.7298801166,0.1138704735,0.1164141586,0.0398352513,0.7238978476,0.0958318705,0.1501243735,0.0301459084
MB,6,3405,FRAX,PEN,SUB,2.0808644199,208.18360254,0.7298801166,0.1138704735,0.1164141586,0.0398352513,0.7238978476,0.0958318705,0.1501243735,0.0301459084
MB,6,3405,FRAX,PEN,,2.0808644199,208.18360254,0.7298801166,0.1138704735,0.1164141586,0.0398352513,0.7238978476,0.0958318705,0.1501243735,0.0301459084
MB,6,3500,SALI,SPP,,0.4623822008,94.751117224,0.651616515,0.1514069314,0.1313035746,0.065672979,0.6927768544,0.1446838954,0.1214853923,0.0410538579
MB,7,3500,SALI,SPP,,0.707775076,61.6093769,0.6442590722,0.1166454676,0.2060641433,0.0330313169,0.6684333266,0.1048580207,0.1797840369,0.0469246159
MB,8,3400,FRAX,SPP,,5.2058786902,143.3494681,0.7066307781,0.0963858029,0.1618776716,0.0351057474,0.7070935175,0.0989101509,0.1657838423,0.0282124893
MB,8,3401,FRAX,AME,,16.980731414,189.76377809,0.7006782786,0.1079016763,0.1480118622,0.0434081829,0.6936267837,0.1020469989,0.1742214289,0.0301047885
MB,8,3402,FRAX,NIG,,5.2058786902,143.3494681,0.7066307781,0.0963858029,0.1618776716,0.0351057474,0.7070935175,0.0989101509,0.1657838423,0.0282124893
MB,8,3403,FRAX,PEN,,16.980731414,189.76377809,0.7006782786,0.1079016763,0.1480118622,0.0434081829,0.6936267837,0.1020469989,0.1742214289,0.0301047885
MB,8,3405,FRAX,PEN,SUB,16.980731414,189.76377809,0.7006782786,0.1079016763,0.1480118622,0.0434081829,0.6936267837,0.1020469989,0.1742214289,0.0301047885
MB,8,3405,FRAX,PEN,,16.980731414,189.76377809,0.7006782786,0.1079016763,0.1480118622,0.0434081829,0.6936267837,0.1020469989,0.1742214289,0.0301047885
MB,8,3500,SALI,SPP,,7.7748378362,210.40796532,0.6438650841,0.1265575448,0.1679291787,0.0616481924,0.7090261578,0.1191338312,0.140941598,0.030898413
MB,9,101,PICE,MAR,,0.5377299164,230.32223803,0.4081980963,0.1065969691,0.2032676663,0.2819372682,0.7468384843,0.1065152904,0.083816061,0.0628301643
MB,9,105,PICE,GLA,,4.1612832239,234.46734366,0.4961335048,0.0856071588,0.2308670835,0.1873922529,0.7222338987,0.1097504965,0.1126122271,0.0554033776
MB,9,203,PINU,BAN,,1.1866036145,180.47698871,0.3759108376,0.1388381967,0.2254946924,0.2597562733,0.8003772703,0.0850063783,0.0765392928,0.0380770586
MB,9,209,PINU,RES,,3.5425309647,216.86253631,0.3085795749,0.062171569,0.2480278131,0.3812210429,0.7525945516,0.0712641056,0.0916281681,0.0845131747
MB,9,302,ABIE,BAL,,5.6485283362,190.79557322,0.4922472967,0.0781070186,0.2608097918,0.1688358928,0.656562281,0.0993899706,0.1639784961,0.0800692522
MB,9,602,LARI,LAR,,0.5043836856,199.2238049,0.4978033583,0.0896081589,0.287134728,0.1254537548,0.7511628398,0.0853092033,0.1161093173,0.0474186396
MB,9,701,THUJ,OCC,,9.8264159981,181.26040552,0.5413777388,0.0800030115,0.1854812756,0.1931379741,0.6536443381,0.0915520849,0.1445351309,0.1102684461
MB,9,801,JUNI,VIR,,9.8264159981,181.26040552,0.5413777388,0.0800030115,0.1854812756,0.1931379741,0.6536443381,0.0915520849,0.1445351309,0.1102684461
MB,9,1100,GENC,SPP,,0.5377299164,230.32223803,0.4081980963,0.1065969691,0.2032676663,0.2819372682,0.7468384843,0.1065152904,0.083816061,0.0628301643
MB,9,1200,POPU,SPP,,0.0676290427,2043.373638,0.4083227205,0.1484368291,0.2119228849,0.2313175656,0.0149390247,0.004267351,0.3022872618,0.6785063625
MB,9,1201,POPU,TRE,,0.0676290427,2043.373638,0.4083227205,0.1484368291,0.2119228849,0.2313175656,0.0149390247,0.004267351,0.3022872618,0.6785063625
MB,9,1203,POPU,BAL,,0.0676290427,2043.373638,0.4083227205,0.1484368291,0.2119228849,0.2313175656,0.0149390247,0.004267351,0.3022872618,0.6785063625
MB,9,1203,POPU,BAL,BAL,0.0676290427,2043.373638,0.4083227205,0.1484368291,0.2119228849,0.2313175656,0.0149390247,0.004267351,0.3022872618,0.6785063625
MB,9,1203,POPU,BAL,GLA,0.0676290427,2043.373638,0.4083227205,0.1484368291,0.2119228849,0.2313175656,0.0149390247,0.004267351,0.3022872618,0.6785063625
MB,9,1205,POPU,DEL,,0.0676290427,2043.373638,0.4083227205,0.1484368291,0.2119228849,0.2313175656,0.0149390247,0.004267351,0.3022872618,0.6785063625
MB,9,1205,POPU,DEL,DEL,0.0676290427,2043.373638,0.4083227205,0.1484368291,0.2119228849,0.2313175656,0.0149390247,0.004267351,0.3022872618,0.6785063625
MB,9,1206,POPU,GRA,,0.0676290427,2043.373638,0.4083227205,0.1484368291,0.2119228849,0.2313175656,0.0149390247,0.004267351,0.3022872618,0.6785063625
MB,9,1303,BETU,PAP,,6.094933877,213.77348294,0.5618217399,0.0859917104,0.2865588697,0.06562768,0.6684576479,0.1042164633,0.1918151959,0.0355106929
MB,9,1303,BETU,PAP,PAP,6.094933877,213.77348294,0.5618217399,0.0859917104,0.2865588697,0.06562768,0.6684576479,0.1042164633,0.1918151959,0.0355106929
MB,9,1308,BETU,PAP,NEO,6.094933877,213.77348294,0.5618217399,0.0859917104,0.2865588697,0.06562768,0.6684576479,0.1042164633,0.1918151959,0.0355106929
MB,9,1404,ACER,NEG,,0.0011969698,369.35888468,0.6681575379,0.0990302683,0.158087808,0.0747243857,0.6731896696,0.0696126056,0.2440353252,0.0131623995
MB,9,1500,GENH,SPP,,0.4623822008,321.425955,0.6933789305,0.1128877597,0.0941723585,0.0995609514,0.6699648732,0.0645379407,0.2473583372,0.0181388489
MB,9,2104,QUER,MAC,,6.8980853562,321.425955,0.6670844156,0.1256046712,0.1551251771,0.0521857361,0.6478377195,0.0753550189,0.2558294635,0.0209777981
MB,9,2201,ULMU,AME,,6.2859554328,109.31194821,0.6943562892,0.0991802472,0.1642362524,0.0422272113,0.703888406,0.1003681514,0.1618486948,0.0338947477
MB,9,2801,PRUN,SER,,2.4184728432,241.25033726,0.7217023972,0.1070836851,0.1397285198,0.0314853978,0.670563077,0.0921723884,0.2176387327,0.0196258018
MB,9,3000,TILI,AME,,6.0324733654,259.62202805,0.6573113632,0.1336745998,0.1613477651,0.0476662719,0.6874210519,0.108330936,0.1812141665,0.0230338457
MB,9,3400,FRAX,SPP,,2.0808644199,208.18360254,0.7298801166,0.1138704735,0.1164141586,0.0398352513,0.7238978476,0.0958318705,0.1501243735,0.0301459084
MB,9,3401,FRAX,AME,,10.777539217,249.93130267,0.6755927396,0.0985217949,0.1854564978,0.0404289677,0.6719833349,0.0836112656,0.2244520785,0.019953321
MB,9,3402,FRAX,NIG,,2.0808644199,208.18360254,0.7298801166,0.1138704735,0.1164141586,0.0398352513,0.7238978476,0.0958318705,0.1501243735,0.0301459084
MB,9,3403,FRAX,PEN,,2.0808644199,208.18360254,0.7298801166,0.1138704735,0.1164141586,0.0398352513,0.7238978476,0.0958318705,0.1501243735,0.0301459084
MB,9,3500,SALI,SPP,,0.4623822008,321.425955,0.6933789305,0.1128877597,0.0941723585,0.0995609514,0.6699648732,0.0645379407,0.2473583372,0.0181388489
MB,10,101,PICE,MAR,,0.3676090224,210.08495237,0.570290015,0.0922592209,0.147919533,0.1895312311,0.7493891286,0.1027880777,0.0780135793,0.0698092144
MB,10,105,PICE,GLA,,11.521374386,278.30627626,0.3599129364,0.0793989312,0.2289863077,0.3317018246,0.7423043822,0.0953258381,0.0891712337,0.073198546
MB,10,203,PINU,BAN,,1.1866036145,180.47698871,0.3759108376,0.1388381967,0.2254946924,0.2597562733,0.8003772703,0.0850063783,0.0765392928,0.0380770586
MB,10,209,PINU,RES,,3.5425309647,216.86253631,0.3085795749,0.062171569,0.2480278131,0.3812210429,0.7525945516,0.0712641056,0.0916281681,0.0845131747
MB,10,302,ABIE,BAL,,1.1245831113,180.32320899,0.5612406852,0.103889376,0.1509053247,0.1839646142,0.7136596034,0.1228539138,0.105065807,0.0584206759
MB,10,602,LARI,LAR,,0.6022997367,192.23244833,0.6800709907,0.0780359494,0.1313649746,0.1105280852,0.7956272414,0.0776604629,0.0768213878,0.0498909078
MB,10,701,THUJ,OCC,,9.8264159981,181.26040552,0.5413777388,0.0800030115,0.1854812756,0.1931379741,0.6536443381,0.0915520849,0.1445351309,0.1102684461
MB,10,801,JUNI,VIR,,9.8264159981,181.26040552,0.5413777388,0.0800030115,0.1854812756,0.1931379741,0.6536443381,0.0915520849,0.1445351309,0.1102684461
MB,10,1100,GENC,SPP,,0.3676090224,210.08495237,0.570290015,0.0922592209,0.147919533,0.1895312311,0.7493891286,0.1027880777,0.0780135793,0.0698092144
MB,10,1200,POPU,SPP,,0.0676290427,2043.373638,0.4083227205,0.1484368291,0.2119228849,0.2313175656,0.0149390247,0.004267351,0.3022872618,0.6785063625
MB,10,1201,POPU,TRE,,0.0676290427,2043.373638,0.4083227205,0.1484368291,0.2119228849,0.2313175656,0.0149390247,0.004267351,0.3022872618,0.6785063625
MB,10,1203,POPU,BAL,,0.0676290427,2043.373638,0.4083227205,0.1484368291,0.2119228849,0.2313175656,0.0149390247,0.004267351,0.3022872618,0.6785063625
MB,10,1203,POPU,BAL,BAL,0.0676290427,2043.373638,0.4083227205,0.1484368291,0.2119228849,0.2313175656,0.0149390247,0.004267351,0.3022872618,0.6785063625
MB,10,1203,POPU,BAL,GLA,0.0676290427,2043.373638,0.4083227205,0.1484368291,0.2119228849,0.2313175656,0.0149390247,0.004267351,0.3022872618,0.6785063625
MB,10,1205,POPU,DEL,,0.0676290427,2043.373638,0.4083227205,0.1484368291,0.2119228849,0.2313175656,0.0149390247,0.004267351,0.3022872618,0.6785063625
MB,10,1205,POPU,DEL,DEL,0.0676290427,2043.373638,0.4083227205,0.1484368291,0.2119228849,0.2313175656,0.0149390247,0.004267351,0.3022872618,0.6785063625
MB,10,1206,POPU,GRA,,0.0676290427,2043.373638,0.4083227205,0.1484368291,0.2119228849,0.2313175656,0.0149390247,0.004267351,0.3022872618,0.6785063625
MB,10,1303,BETU,PAP,,6.094933877,213.77348294,0.5618217399,0.0859917104,0.2865588697,0.06562768,0.6684576479,0.1042164633,0.1918151959,0.0355106929
MB,10,1303,BETU,PAP,PAP,6.094933877,213.77348294,0.5618217399,0.0859917104,0.2865588697,0.06562768,0.6684576479,0.1042164633,0.1918151959,0.0355106929
MB,10,1308,BETU,PAP,NEO,6.094933877,213.77348294,0.5618217399,0.0859917104,0.2865588697,0.06562768,0.6684576479,0.1042164633,0.1918151959,0.0355106929
MB,10,1404,ACER,NEG,,0.0011969698,369.35888468,0.6681575379,0.0990302683,0.158087808,0.0747243857,0.6731896696,0.0696126056,0.2440353252,0.0131623995
MB,10,1500,GENH,SPP,,0.4623822008,321.425955,0.6933789305,0.1128877597,0.0941723585,0.0995609514,0.6699648732,0.0645379407,0.2473583372,0.0181388489
MB,10,2104,QUER,MAC,,6.8980853562,321.425955,0.6670844156,0.1256046712,0.1551251771,0.0521857361,0.6478377195,0.0753550189,0.2558294635,0.0209777981
MB,10,2201,ULMU,AME,,6.2859554328,109.31194821,0.6943562892,0.0991802472,0.1642362524,0.0422272113,0.703888406,0.1003681514,0.1618486948,0.0338947477
MB,10,3000,TILI,AME,,6.0324733654,259.62202805,0.6573113632,0.1336745998,0.1613477651,0.0476662719,0.6874210519,0.108330936,0.1812141665,0.0230338457
MB,10,3400,FRAX,SPP,,2.0808644199,208.18360254,0.7298801166,0.1138704735,0.1164141586,0.0398352513,0.7238978476,0.0958318705,0.1501243735,0.0301459084
MB,10,3401,FRAX,AME,,10.777539217,249.93130267,0.6755927396,0.0985217949,0.1854564978,0.0404289677,0.6719833349,0.0836112656,0.2244520785,0.019953321
MB,10,3402,FRAX,NIG,,2.0808644199,208.18360254,0.7298801166,0.1138704735,0.1164141586,0.0398352513,0.7238978476,0.0958318705,0.1501243735,0.0301459084
MB,10,3403,FRAX,PEN,,2.0808644199,208.18360254,0.7298801166,0.1138704735,0.1164141586,0.0398352513,0.7238978476,0.0958318705,0.1501243735,0.0301459084
MB,10,3500,SALI,SPP,,0.4623822008,321.425955,0.6933789305,0.1128877597,0.0941723585,0.0995609514,0.6699648732,0.0645379407,0.2473583372,0.0181388489
MB,15,101,PICE,MAR,,0.3676090224,210.08495237,0.570290015,0.0922592209,0.147919533,0.1895312311,0.7493891286,0.1027880777,0.0780135793,0.0698092144
MB,15,103,PICE,ABI,,1.3334849063,288.44807077,0.5230841811,0.097651334,0.1608346909,0.218429794,0.7184734799,0.1146611704,0.1142408704,0.0526244793
MB,15,105,PICE,GLA,,1.3334849063,288.44807077,0.5230841811,0.097651334,0.1608346909,0.218429794,0.7184734799,0.1146611704,0.1142408704,0.0526244793
MB,15,203,PINU,BAN,,0.2752764011,218.76558451,0.6031002037,0.0682089249,0.2146067663,0.1140841051,0.8044528701,0.0725491256,0.0727436469,0.0502543574
MB,15,302,ABIE,BAL,,1.1245831113,180.32320899,0.5612406852,0.103889376,0.1509053247,0.1839646142,0.7136596034,0.1228539138,0.105065807,0.0584206759
MB,15,602,LARI,LAR,,0.6022997367,192.23244833,0.6800709907,0.0780359494,0.1313649746,0.1105280852,0.7956272414,0.0776604629,0.0768213878,0.0498909078
MB,15,1100,GENC,SPP,,0.3676090224,210.08495237,0.570290015,0.0922592209,0.147919533,0.1895312311,0.7493891286,0.1027880777,0.0780135793,0.0698092144
MB,15,1200,POPU,SPP,,0.3484088348,437.09082485,0.5856688036,0.1421084756,0.1541360238,0.118086697,0.7194414512,0.1490268562,0.109264495,0.0222671976
